Chemical formula,A,B,In literature,Valence A,Valence B,Radius A [ang],Radius B [ang],Lowest distortion,Formation energy [eV/atom],Stability [eV/atom],Magnetic moment [mu_B],Volume per atom [A^3/atom],Band gap [eV],a [ang],b [ang],c [ang],alpha [deg],beta [deg],gamma [deg],A-AtomicNumber,A-AtomicMass,A-NumberofNeutrons,A-NumberofProtons,A-NumberofElectrons,A-Period,A-Group,A-AtomicRadius,A-Electronegativity,A-FirstIonization,A-Density,A-MeltingPoint,A-BoilingPoint,A-NumberOfIsotopes,A-SpecificHeat,A-NumberofShells,B-AtomicNumber,B-AtomicMass,B-NumberofNeutrons,B-NumberofProtons,B-NumberofElectrons,B-Period,B-Group,B-Electronegativity,B-FirstIonization,B-Density,B-MeltingPoint,B-BoilingPoint,B-NumberOfIsotopes,B-SpecificHeat,B-NumberofShells,Vacancy energy [eV/O atom]
InRuO3,In,Ru,FALSE,1,5,0.92,0.57,orthorhombic,-1.298,0.193,0.2,11.183,0,5.337,5.443,7.699,90,90,90,49,114.818,66,49,49,5,13,2,1.78,5.7864,7.31,429.91,2345,34,0.233,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.818
IrRuO3,Ir,Ru,FALSE,3,3,0.68,0.68,cubic,0.168,1.247,0.32,11.548,0,3.865,3.865,3.865,90,90,90,77,192.217,115,77,77,6,9,1.9,2.2,8.967,22.6,2716.15,4701,25,0.131,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-0.77
KRuO3,K,Ru,FALSE,1,5,1.64,0.57,orthorhombic,-1.363,0.089,0,11.871,0,5.516,5.517,7.803,90,90,90,19,39.098,20,19,19,4,1,2.8,0.82,4.3407,0.862,336.5,1032,10,0.757,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.026
LaRuO3,La,Ru,TRUE,3,3,1.36,0.68,orthorhombic,-2.396,0.04,0.196,12.563,0,5.453,5.85,7.876,90,90,90,57,138.905,82,57,57,6,3,2.7,1.1,5.5769,6.15,1193.15,3737,19,0.195,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.045
LiRuO3,Li,Ru,FALSE,1,5,0.92,0.57,rhombohedral,-1.495,-0.029,0,9.662,0,5.197,5.197,5.197,58.8,58.8,58.8,3,6.941,4,3,3,2,1,2.1,0.98,5.3917,0.534,453.85,1615,5,3.582,2,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.489
LuRuO3,Lu,Ru,FALSE,3,3,1.03,0.68,cubic,-1.779,0.772,0.14,11.816,0,3.895,3.895,3.895,90,90,90,71,174.967,104,71,71,6,,2.3,1.27,5.4259,9.84,1936.15,3675,22,0.154,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.094
MgRuO3,Mg,Ru,FALSE,2,4,0.89,0.62,cubic,-1.29,0.648,0.395,11.615,0,3.873,3.873,3.873,90,90,90,12,24.305,12,12,12,3,2,1.7,1.31,7.6462,1.74,923.15,1363,8,1.023,3,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.013
MnRuO3,Mn,Ru,FALSE,2,4,0.96,0.62,orthorhombic,-1.529,0.072,0.605,10.435,0,5.218,5.328,7.506,90,90,90,25,54.938,30,25,25,4,7,1.8,1.55,7.434,7.44,1519.15,2334,11,0.479,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.401
MoRuO3,Mo,Ru,FALSE,4,2,0.65,0.68,cubic,-0.339,1.392,0.477,11.755,0,3.888,3.888,3.888,90,90,90,42,95.96,54,42,42,5,6,2,2.16,7.0924,10.2,2890.15,4912,20,0.251,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.101
NaRuO3,Na,Ru,FALSE,1,5,1.39,0.57,orthorhombic,-1.416,0.045,0.216,10.729,0,5.288,5.377,7.547,90,90,90,11,22.99,12,11,11,3,1,2.2,0.93,5.1391,0.971,371.15,1156,7,1.228,3,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.053
NbRuO3,Nb,Ru,FALSE,2,4,0.79,0.62,cubic,-0.644,1.528,0.231,11.627,0,3.874,3.874,3.874,90,90,90,41,92.906,52,41,41,5,5,2.1,1.6,6.7589,8.57,2741.15,5017,24,0.265,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-1.403
NdRuO3,Nd,Ru,FALSE,2,4,1.35,0.62,orthorhombic,-2.339,0.041,0.198,12.234,0,5.347,5.888,7.772,90,90,90,60,144.242,84,60,60,6,,2.6,1.14,5.525,7.01,1289.15,3347,16,0.19,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.544
NiRuO3,Ni,Ru,FALSE,2,4,0.69,0.62,cubic,-0.398,0.858,0.08,10.453,0,3.739,3.739,3.739,90,90,90,28,58.693,31,28,28,4,10,1.6,1.91,7.6398,8.91,1726.15,3186,11,0.444,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-
NpRuO3,Np,Ru,FALSE,element not in BV,element not in BV,0.98,0.62,cubic,-2.066,0.54,0.803,12.38,0,3.956,3.956,3.956,90,90,90,93,237,144,93,93,7,,,1.36,6.2657,20.5,913.15,4273,153,,7,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.542
OsRuO3,Os,Ru,FALSE,element not in BV,element not in BV,0.57,0.62,cubic,0.292,1.4,0.628,11.707,0,3.883,3.883,3.883,90,90,90,76,190.23,114,76,76,6,8,1.9,2.2,8.4382,22.6,3300.15,5285,19,0.13,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-1.907
PaRuO3,Pa,Ru,FALSE,element not in BV,element not in BV,0.95,0.62,cubic,-1.338,0.901,0.239,12.23,0,3.94,3.94,3.94,90,90,90,91,231.036,140,91,91,7,,,1.5,5.89,15.4,1873.15,4300,14,,7,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-1.409
PbRuO3,Pb,Ru,FALSE,2,4,1.49,0.62,orthorhombic,-1.176,0.112,0.195,12.273,0,5.531,5.633,7.878,90,90,90,82,207.2,125,82,82,6,14,1.8,2.33,7.4167,11.3,600.75,2022,29,0.129,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.962
PdRuO3,Pd,Ru,FALSE,2,4,0.86,0.62,cubic,-0.455,0.564,-0.013,11.384,0,3.847,3.847,3.847,90,90,90,46,106.42,60,46,46,5,10,1.8,2.2,8.3369,12,1825.15,3236,21,0.244,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.85
PmRuO3,Pm,Ru,FALSE,element not in BV,element not in BV,1.14,0.62,orthorhombic,-2.363,0.045,0.199,12.076,0,5.315,5.877,7.732,90,90,90,61,145,84,61,61,6,,2.6,1.13,5.582,7.26,1204.15,3273,14,,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.345
PrRuO3,Pr,Ru,TRUE,3,3,1.18,0.68,orthorhombic,-2.32,0.072,0.198,12.405,0,5.384,5.895,7.818,90,90,90,59,140.908,82,59,59,6,,2.7,1.13,5.473,6.77,1204.15,3793,15,0.193,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.73
PtRuO3,Pt,Ru,FALSE,element not in BV,element not in BV,0.67,0.62,cubic,-0.105,0.892,0.075,11.516,0,3.862,3.862,3.862,90,90,90,78,195.084,117,78,78,6,10,1.8,2.28,8.9587,21.5,2045.15,4098,32,0.133,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.596
PuRuO3,Pu,Ru,FALSE,element not in BV,element not in BV,0.96,0.62,cubic,-1.885,0.501,0.859,12.042,0,3.919,3.919,3.919,90,90,90,94,244,150,94,94,7,,,1.28,6.0262,19.8,913.15,3501,163,,7,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-
RbRuO3,Rb,Ru,FALSE,1,5,1.72,0.57,cubic,-1.265,0.189,0.004,12.332,0,3.951,3.951,3.951,90,90,90,37,85.468,48,37,37,5,1,3,0.82,4.1771,1.53,312.79,961,20,0.363,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.633
ReRuO3,Re,Ru,FALSE,not balanced,not balanced,0.57,0.62,cubic,0.17,1.691,0.61,11.895,0,3.903,3.903,3.903,90,90,90,75,186.207,111,75,75,6,7,2,1.9,7.8335,21,3453.15,5869,21,0.137,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-3.005
RhRuO3,Rh,Ru,FALSE,3,3,0.67,0.68,cubic,-0.271,0.801,0.312,11.438,0,3.853,3.853,3.853,90,90,90,45,102.906,58,45,45,5,9,1.8,2.28,7.4589,12.4,2239.15,3968,20,0.243,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.431
Ru2O3,Ru,Ru,FALSE,not balanced,not balanced,0.62,0.62,cubic,-0.194,0.946,0.569,11.565,0,3.867,3.867,3.867,90,90,90,44,101.07,57,44,44,5,8,1.9,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.381
SbRuO3,Sb,Ru,FALSE,3,3,0.76,0.68,cubic,-0.758,0.613,0.188,12.238,0,3.941,3.941,3.941,90,90,90,51,121.76,71,51,51,5,15,1.5,2.05,8.6084,6.69,904.05,1860,29,0.207,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.154
ScRuO3,Sc,Ru,FALSE,1,5,0.87,0.57,cubic,-1.563,0.911,0.161,11.575,0,3.868,3.868,3.868,90,90,90,21,44.956,24,21,21,4,3,2.1,1.36,6.5615,2.99,1812.15,3109,15,0.568,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-0.061
SiRuO3,Si,Ru,FALSE,2,4,0.4,0.62,cubic,-0.598,1.626,0.307,11.668,0,3.878,3.878,3.878,90,90,90,14,28.086,14,14,14,3,14,1.5,1.9,8.1517,2.33,1683.15,3538,8,0.705,3,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.553
SmRuO3,Sm,Ru,FALSE,2,4,1.32,0.62,orthorhombic,-2.371,0.049,0.199,11.958,0,5.295,5.864,7.702,90,90,90,62,150.36,88,62,62,6,,2.6,1.17,5.6437,7.52,1345.15,2067,17,0.197,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.228
SnRuO3,Sn,Ru,FALSE,2,4,0.81,0.62,orthorhombic,-1.225,0.327,0.002,11.647,0,5.372,5.536,7.833,90,90,90,50,118.71,69,50,50,5,14,1.7,1.96,7.3439,7.29,505.21,2875,28,0.228,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.761
SrRuO3,Sr,Ru,TRUE,2,4,1.44,0.62,orthorhombic,-2.024,-0.013,0.396,12.293,0,5.574,5.586,7.896,90,90,90,38,87.62,50,38,38,5,2,2.5,0.95,5.6949,2.64,1042.15,1655,18,0.301,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,3.136
TaRuO3,Ta,Ru,FALSE,1,5,0.74,0.57,cubic,-0.406,1.975,0.188,11.543,0,3.865,3.865,3.865,90,90,90,73,180.948,108,73,73,6,5,2.1,1.5,7.5496,16.7,3269.15,5731,19,0.14,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-4.611
TbRuO3,Tb,Ru,FALSE,1,5,1.1,0.57,cubic,-1.802,0.56,0.125,11.999,0,3.915,3.915,3.915,90,90,90,65,158.925,94,65,65,6,,2.5,1.2,5.8638,8.23,1630.15,3503,24,0.182,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.762
TcRuO3,Tc,Ru,FALSE,element not in BV,element not in BV,0.6,0.62,cubic,-0.296,1.104,1.01,11.855,0,3.899,3.899,3.899,90,90,90,43,98,55,43,43,5,7,2,1.9,7.28,11.5,2473.15,5150,23,,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.727
TeRuO3,Te,Ru,FALSE,1,5,0.97,0.57,cubic,-0.524,0.662,0.039,12.299,0,3.947,3.947,3.947,90,90,90,52,127.6,76,52,52,5,16,1.4,2.1,9.0096,6.23,722.8,1261,29,0.202,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.096
ThRuO3,Th,Ru,FALSE,4,2,1.21,0.68,cubic,-2.076,0.846,0,12.477,0,3.966,3.966,3.966,90,90,90,90,232.038,142,90,90,7,,,1.3,6.3067,11.7,2028.15,5061,12,0.113,7,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.279
TiRuO3,Ti,Ru,FALSE,2,4,0.86,0.62,cubic,-0.998,1.327,-0.007,11.315,0,3.839,3.839,3.839,90,90,90,22,47.867,26,22,22,4,4,2,1.54,6.8281,4.54,1933.15,3560,9,0.523,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-0.586
TlRuO3,Tl,Ru,FALSE,1,5,1.7,0.57,orthorhombic,-0.96,0.147,0.235,12.073,0,5.542,5.576,7.814,90,90,90,81,204.383,123,81,81,6,13,2.1,2.04,6.1082,11.9,577.15,1746,28,0.129,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.828
TmRuO3,Tm,Ru,FALSE,2,4,1.09,0.62,cubic,-1.832,0.704,0.135,11.851,0,3.899,3.899,3.899,90,90,90,69,168.934,100,69,69,6,,2.4,1.25,6.1843,9.32,1818.15,2223,18,0.16,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.27
URuO3,U,Ru,FALSE,3,3,1.03,0.68,cubic,-1.941,0.731,0.565,12.441,0,3.962,3.962,3.962,90,90,90,92,238.029,146,92,92,7,,,1.38,6.1941,19,1405.15,4404,15,0.116,7,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.962
VRuO3,V,Ru,FALSE,2,4,0.79,0.62,cubic,-0.941,0.944,0.28,11.609,0,3.872,3.872,3.872,90,90,90,23,50.942,28,23,23,4,5,1.9,1.63,6.7462,6.11,2175.15,3680,9,0.489,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-0.311
WRuO3,W,Ru,FALSE,3,3,0.66,0.68,cubic,0.059,2.015,0.446,11.738,0,3.886,3.886,3.886,90,90,90,74,183.84,110,74,74,6,6,2,2.36,7.864,19.3,3680.15,5828,22,0.132,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-4.789
YRuO3,Y,Ru,FALSE,1,5,1.08,0.57,cubic,-1.904,0.57,0.137,12.018,0,3.917,3.917,3.917,90,90,90,39,88.906,50,39,39,5,3,2.3,1.22,6.2173,4.47,1799.15,3609,21,0.298,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,0.774
YbRuO3,Yb,Ru,FALSE,2,4,1.14,0.62,orthorhombic,-2.246,-0.083,0.346,11.06,0,5.232,5.586,7.569,90,90,90,70,173.054,103,70,70,6,,2.4,1.1,6.2542,6.97,1097.15,1469,16,0.155,6,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,2.043
ZnRuO3,Zn,Ru,FALSE,2,4,0.9,0.62,cubic,-0.768,0.651,0.159,11.438,0,3.853,3.853,3.853,90,90,90,30,65.38,35,30,30,4,12,1.5,1.65,9.3942,7.13,692.88,1180,15,0.388,4,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,1.194
ZrRuO3,Zr,Ru,FALSE,1,5,0.89,0.57,cubic,-1.281,1.279,0,11.625,0,3.874,3.874,3.874,90,90,90,40,91.224,51,40,40,5,4,2.2,1.33,6.6339,6.51,2125.15,4682,20,0.278,5,44,101.07,57,44,44,5,8,2.2,7.3605,12.4,2523.15,4423,16,0.238,5,-1.215
AcSbO3,Ac,Sb,FALSE,element not in BV,element not in BV,1.12,0.68,orthorhombic,-2.465,0.114,0,16.31,0.296,5.98,6.327,8.621,90,90,90,89,227,138,89,89,7,3,,1.1,5.17,10.1,1323.15,3471,11,0.12,7,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.835
AgSbO3,Ag,Sb,TRUE,1,5,1.28,0.6,orthorhombic,-1.157,0.109,-,12.152,0,5.539,5.591,7.848,90,90,90,47,107.868,61,47,47,5,11,1.8,1.93,7.5762,10.5,1234.15,2435,27,0.235,5,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.278
AlSbO3,Al,Sb,FALSE,3,3,0.54,0.76,cubic,-1.11,1.312,-,12.983,0,4.019,4.019,4.019,90,90,90,13,26.982,14,13,13,3,13,1.8,1.61,5.9858,2.7,933.4,2792,8,0.897,3,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.822
AsSbO3,As,Sb,FALSE,2,4,0.58,0.68,cubic,-0.677,0.847,-,13.103,0,4.031,4.031,4.031,90,90,90,33,74.922,42,33,33,4,15,1.3,2.18,9.7886,5.78,1090.15,887,14,0.329,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.237
AuSbO3,Au,Sb,FALSE,element not in BV,element not in BV,0.93,0.68,rhombohedral,-0.874,0.258,-,12.373,0,5.613,5.613,5.613,59.5,59.5,59.5,79,196.967,118,79,79,6,11,1.8,2.54,9.2255,19.3,1337.73,3129,21,0.129,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.928
BSbO3,B,Sb,FALSE,1,5,0.27,0.6,cubic,-0.284,1.817,-,11.918,0,3.906,3.906,3.906,90,90,90,5,10.811,6,5,5,2,13,1.2,2.04,8.298,2.34,2573.15,4200,6,1.026,2,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.348
BaSbO3,Ba,Sb,FALSE,not balanced,not balanced,1.61,0.68,cubic,-2.254,0.063,-,15.293,0,4.244,4.244,4.244,90,90,90,56,137.327,81,56,56,6,2,2.8,0.89,5.2117,3.59,1002.15,2170,25,0.204,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.979
BeSbO3,Be,Sb,FALSE,2,4,0.45,0.68,cubic,-0.721,1.456,-,12.302,0,3.947,3.947,3.947,90,90,90,4,9.012,5,4,4,2,2,1.4,1.57,9.3227,1.85,1560.15,2742,6,1.825,2,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,-0.43
BiSbO3,Bi,Sb,FALSE,3,3,1.38,0.76,orthorhombic,-1.365,0.171,-,15.301,0,5.783,6.291,8.413,90,90,90,83,208.98,126,83,83,6,15,1.6,2.02,7.2856,9.81,544.67,1837,19,0.122,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.105
CaSbO3,Ca,Sb,FALSE,not balanced,not balanced,1.34,0.68,orthorhombic,-2.276,0.117,-,13.281,0,5.612,5.854,8.085,90,90,90,20,40.078,20,20,20,4,2,2.2,1,6.1132,1.54,1112.15,1757,14,0.647,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.491
CdSbO3,Cd,Sb,FALSE,2,4,1.31,0.68,orthorhombic,-1.425,0.11,-,13.073,0,5.6,5.767,8.095,90,90,90,48,112.411,64,48,48,5,12,1.7,1.69,8.9938,8.69,594.33,1040,22,0.232,5,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.024
CeSbO3,Ce,Sb,FALSE,3,3,1.34,0.76,cubic,-1.978,0.572,0,15.47,0,4.261,4.261,4.261,90,90,90,58,140.116,82,58,58,6,,2.7,1.12,5.5387,6.77,1071.15,3716,19,0.192,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.066
CoSbO3,Co,Sb,FALSE,1,5,0.9,0.6,cubic,-0.909,0.608,0.442,12.663,0,3.986,3.986,3.986,90,90,90,27,58.933,32,27,27,4,9,1.7,1.88,7.881,8.86,1768.15,3200,14,0.421,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.453
CrSbO3,Cr,Sb,FALSE,2,4,0.8,0.68,cubic,-1.354,0.677,0.947,12.671,0,3.986,3.986,3.986,90,90,90,24,51.996,28,24,24,4,6,1.9,1.66,6.7665,7.15,2130.15,2944,9,0.449,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.01
CsSbO3,Cs,Sb,FALSE,1,5,1.88,0.6,tetragonal,-1.628,0.179,-,18.125,0,3.789,3.789,6.312,90,90,90,55,132.905,78,55,55,6,1,3.3,0.79,3.8939,1.87,301.7,944,22,0.242,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.82
CuSbO3,Cu,Sb,FALSE,1,5,0.77,0.6,rhombohedral,-1.305,0.03,-,11.001,0,5.447,5.447,5.447,58.4,58.4,58.4,29,63.546,35,29,29,4,11,1.6,1.9,7.7264,8.96,1357.75,2835,11,0.385,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.079
DySbO3,Dy,Sb,FALSE,3,3,1.08,0.76,cubic,-1.734,0.98,0,14.845,0,4.203,4.203,4.203,90,90,90,66,162.5,97,66,66,6,,2.5,1.22,5.9389,8.55,1680.15,2840,21,0.17,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.89
ErSbO3,Er,Sb,FALSE,3,3,1.06,0.76,cubic,-1.678,1.06,0,14.796,0,4.198,4.198,4.198,90,90,90,68,167.259,99,68,68,6,,2.5,1.24,6.1077,9.07,1795.15,3503,16,0.168,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.53
EuSbO3,Eu,Sb,FALSE,3,3,1.12,0.76,orthorhombic,-2.434,-0.04,0,13.617,0,5.676,5.893,8.142,90,90,90,63,151.964,89,63,63,6,,2.6,1.2,5.6704,5.24,1095.15,1802,21,0.182,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.693
FeSbO3,Fe,Sb,FALSE,1,5,0.92,0.6,cubic,-0.99,0.664,0.663,12.578,0,3.977,3.977,3.977,90,90,90,26,55.845,30,26,26,4,8,1.7,1.83,7.9024,7.87,1808.15,3134,10,0.449,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,-
GaSbO3,Ga,Sb,FALSE,1,5,0.62,0.6,cubic,-1.237,0.604,-,12.736,0,3.993,3.993,3.993,90,90,90,31,69.723,39,31,31,4,13,1.8,1.81,5.9993,5.91,302.91,2477,14,0.371,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.604
GdSbO3,Gd,Sb,FALSE,3,3,1.11,0.76,cubic,-1.794,0.957,-0.001,14.94,0,4.212,4.212,4.212,90,90,90,64,157.25,93,64,64,6,,2.5,1.2,6.1501,7.9,1585.15,3546,17,0.236,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.234
GeSbO3,Ge,Sb,FALSE,2,4,0.73,0.68,cubic,-1.036,0.643,-,13.468,0,4.068,4.068,4.068,90,90,90,32,72.64,41,32,32,4,14,1.5,2.01,7.8994,5.32,1211.45,3106,17,0.32,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.138
HfSbO3,Hf,Sb,FALSE,not balanced,not balanced,0.83,0.68,cubic,-0.874,1.956,0.35,14.266,0,4.147,4.147,4.147,90,90,90,72,178.49,106,72,72,6,4,2.2,1.3,6.8251,13.3,2500.15,4876,17,0.144,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,-3.967
HgSbO3,Hg,Sb,FALSE,1,5,1.19,0.6,orthorhombic,-1.057,0.215,-,13.485,0,5.694,5.771,8.207,90,90,90,80,200.59,121,80,80,6,12,1.8,2,10.4375,13.5,234.43,630,26,0.14,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,1.819
HoSbO3,Ho,Sb,FALSE,3,3,1.12,0.76,cubic,-1.706,1.021,0,14.823,0,4.201,4.201,4.201,90,90,90,67,164.93,98,67,67,6,,2.5,1.23,6.0215,8.8,1743.15,2993,29,0.165,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.72
InSbO3,In,Sb,FALSE,1,5,0.92,0.6,tetragonal,-1.262,0.45,-,13.586,0,4.071,4.071,4.1,90,90,90,49,114.818,66,49,49,5,13,2,1.78,5.7864,7.31,429.91,2345,34,0.233,5,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.2
IrSbO3,Ir,Sb,FALSE,not balanced,not balanced,0.63,0.68,cubic,-0.076,1.234,0.484,12.761,0,3.996,3.996,3.996,90,90,90,77,192.217,115,77,77,6,9,1.9,2.2,8.967,22.6,2716.15,4701,25,0.131,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.693
KSbO3,K,Sb,FALSE,1,5,1.64,0.6,orthorhombic,-1.742,0.151,-,12.735,0.275,5.641,5.649,7.992,90,90,90,19,39.098,20,19,19,4,1,2.8,0.82,4.3407,0.862,336.5,1032,10,0.757,4,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.508
LaSbO3,La,Sb,FALSE,3,3,1.36,0.76,cubic,-2.075,0.622,-0.001,15.471,0,4.261,4.261,4.261,90,90,90,57,138.905,82,57,57,6,3,2.7,1.1,5.5769,6.15,1193.15,3737,19,0.195,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.31
LiSbO3,Li,Sb,FALSE,1,5,0.92,0.6,rhombohedral,-1.906,0.049,-,10.472,2.403,5.371,5.371,5.371,58.1,58.1,58.1,3,6.941,4,3,3,2,1,2.1,0.98,5.3917,0.534,453.85,1615,5,3.582,2,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,2.451
LuSbO3,Lu,Sb,FALSE,3,3,1.03,0.76,cubic,-1.597,1.174,0,14.726,0,4.191,4.191,4.191,90,90,90,71,174.967,104,71,71,6,,2.3,1.27,5.4259,9.84,1936.15,3675,22,0.154,6,51,121.76,71,51,51,5,15,2.05,8.6084,6.69,904.05,1860,29,0.207,5,0.01
